timestamp,safety_switch_available,safety_off,override_available,override_enabled
662388459,1,1,0,0
662408187,1,1,0,0
662432336,1,1,0,0
662456162,1,1,0,0
662476219,1,1,0,0
662500200,1,1,0,0
662520226,1,1,0,0
662544152,1,1,0,0
662564175,1,1,0,0
662584166,1,1,0,0
662604464,1,1,0,0
662628338,1,1,0,0
662652266,1,1,0,0
662676516,1,1,0,0
662700169,1,1,0,0
662720188,1,1,0,0
662744172,1,1,0,0
662764479,1,1,0,0
662784483,1,1,0,0
662804204,1,1,0,0
662828273,1,1,0,0
662852295,1,1,0,0
662876336,1,1,0,0
662900183,1,1,0,0
662924219,1,1,0,0
662948188,1,1,0,0
662968212,1,1,0,0
662988391,1,1,0,0
663012307,1,1,0,0
663036660,1,1,0,0
663060175,1,1,0,0
663080190,1,1,0,0
663104174,1,1,0,0
663128493,1,1,0,0
663152180,1,1,0,0
663172356,1,1,0,0
663192379,1,1,0,0
663216458,1,1,0,0
663240230,1,1,0,0
663264146,1,1,0,0
663284461,1,1,0,0
663304190,1,1,0,0
663324460,1,1,0,0
663348220,1,1,0,0
663372487,1,1,0,0
663396459,1,1,0,0
663416194,1,1,0,0
663440463,1,1,0,0
663464166,1,1,0,0
663484181,1,1,0,0
663508188,1,1,0,0
663528214,1,1,0,0
663552353,1,1,0,0
663576705,1,1,0,0
663600177,1,1,0,0
663620192,1,1,0,0
663640205,1,1,0,0
663664226,1,1,0,0
663684513,1,1,0,0
663704227,1,1,0,0
663724358,1,1,0,0
663748202,1,1,0,0
663772387,1,1,0,0
663796215,1,1,0,0
663820181,1,1,0,0
663844189,1,1,0,0
663864469,1,1,0,0
663888212,1,1,0,0
663912446,1,1,0,0
663936516,1,1,0,0
663956207,1,1,0,0
663976338,1,1,0,0
664000321,1,1,0,0
664020312,1,1,0,0
664040220,1,1,0,0
664060354,1,1,0,0
664084169,1,1,0,0
664104173,1,1,0,0
664128220,1,1,0,0
664148243,1,1,0,0
664172344,1,1,0,0
664196312,1,1,0,0
664220473,1,1,0,0
664244320,1,1,0,0
664268394,1,1,0,0
664292336,1,1,0,0
664316207,1,1,0,0
664336206,1,1,0,0
664356335,1,1,0,0
664376516,1,1,0,0
664396366,1,1,0,0
664420201,1,1,0,0
664440515,1,1,0,0
664464329,1,1,0,0
664484332,1,1,0,0
664505028,1,1,0,0
664529106,1,1,0,0
664552982,1,1,0,0
664573123,1,1,0,0
664593152,1,1,0,0
664617122,1,1,0,0
664640982,1,1,0,0
664664945,1,1,0,0
664689258,1,1,0,0
664709139,1,1,0,0
664733157,1,1,0,0
664756949,1,1,0,0
664776932,1,1,0,0
664797122,1,1,0,0
664820949,1,1,0,0
664845247,1,1,0,0
664864969,1,1,0,0
664889026,1,1,0,0
664909496,1,1,0,0
664933136,1,1,0,0
664956981,1,1,0,0
664976988,1,1,0,0
665001301,1,1,0,0
665021188,1,1,0,0
665045122,1,1,0,0
665068988,1,1,0,0
665089461,1,1,0,0
665112945,1,1,0,0
665133164,1,1,0,0
665157259,1,1,0,0
665176976,1,1,0,0
665197256,1,1,0,0
665220996,1,1,0,0
665240985,1,1,0,0
665264980,1,1,0,0
665285135,1,1,0,0
665309134,1,1,0,0
665329122,1,1,0,0
665352976,1,1,0,0
665373152,1,1,0,0
665396975,1,1,0,0
665421021,1,1,0,0
665441136,1,1,0,0
665464974,1,1,0,0
665485293,1,1,0,0
665504975,1,1,0,0
665529018,1,1,0,0
665549140,1,1,0,0
665569126,1,1,0,0
665593592,1,1,0,0
665617162,1,1,0,0
665641017,1,1,0,0
665665280,1,1,0,0
665688970,1,1,0,0
665709170,1,1,0,0
665729488,1,1,0,0
665753145,1,1,0,0
665773471,1,1,0,0
665793134,1,1,0,0
665813134,1,1,0,0
665833495,1,1,0,0
665857149,1,1,0,0
665881489,1,1,0,0
665905156,1,1,0,0
665929288,1,1,0,0
665953569,1,1,0,0
665977271,1,1,0,0
666001000,1,1,0,0
666025296,1,1,0,0
666044973,1,1,0,0
666069134,1,1,0,0
666093431,1,1,0,0
666116997,1,1,0,0
666140995,1,1,0,0
666161020,1,1,0,0
666181034,1,1,0,0
666205307,1,1,0,0
666224944,1,1,0,0
666245003,1,1,0,0
666265097,1,1,0,0
666289142,1,1,0,0
666313302,1,1,0,0
666336969,1,1,0,0
666357138,1,1,0,0
666381185,1,1,0,0
666405507,1,1,0,0
666429179,1,1,0,0
666453122,1,1,0,0
666473122,1,1,0,0
666497015,1,1,0,0
666517035,1,1,0,0
666540976,1,1,0,0
666561275,1,1,0,0
666580949,1,1,0,0
666601283,1,1,0,0
666621793,1,1,0,0
666641787,1,1,0,0
666666086,1,1,0,0
666690092,1,1,0,0
666714109,1,1,0,0
666733802,1,1,0,0
666753905,1,1,0,0
666773931,1,1,0,0
666797947,1,1,0,0
666821800,1,1,0,0
666845928,1,1,0,0
666865901,1,1,0,0
666890290,1,1,0,0
666913945,1,1,0,0
666937751,1,1,0,0
666957789,1,1,0,0
666977937,1,1,0,0
667001810,1,1,0,0
667021845,1,1,0,0
667045767,1,1,0,0
667065791,1,1,0,0
667089934,1,1,0,0
667113737,1,1,0,0
667133770,1,1,0,0
667153757,1,1,0,0
667173921,1,1,0,0
667194100,1,1,0,0
667218119,1,1,0,0
667242060,1,1,0,0
667265985,1,1,0,0
667289967,1,1,0,0
667313899,1,1,0,0
667337789,1,1,0,0
667361789,1,1,0,0
667381812,1,1,0,0
667401895,1,1,0,0
667421801,1,1,0,0
667445905,1,1,0,0
667469881,1,1,0,0
667489906,1,1,0,0
667513913,1,1,0,0
667538327,1,1,0,0
667557798,1,1,0,0
667581891,1,1,0,0
667605805,1,1,0,0
667626062,1,1,0,0
667649934,1,1,0,0
667669936,1,1,0,0
667693974,1,1,0,0
667718057,1,1,0,0
667742125,1,1,0,0
667761782,1,1,0,0
667785818,1,1,0,0
667809919,1,1,0,0
667833758,1,1,0,0
667857794,1,1,0,0
667877781,1,1,0,0
667898361,1,1,0,0
667917929,1,1,0,0
667938107,1,1,0,0
667961945,1,1,0,0
667985919,1,1,0,0
668009919,1,1,0,0
668029919,1,1,0,0
668054062,1,1,0,0
668073932,1,1,0,0
668093926,1,1,0,0
668117766,1,1,0,0
668137734,1,1,0,0
668158059,1,1,0,0
668181785,1,1,0,0
668201815,1,1,0,0
668225773,1,1,0,0
668245793,1,1,0,0
668269968,1,1,0,0
668289945,1,1,0,0
668313830,1,1,0,0
668338139,1,1,0,0
668362116,1,1,0,0
668385767,1,1,0,0
668409931,1,1,0,0
668433801,1,1,0,0
668457732,1,1,0,0
668477792,1,1,0,0
668501809,1,1,0,0
668521963,1,1,0,0
668546074,1,1,0,0
668565814,1,1,0,0
668585794,1,1,0,0
668609975,1,1,0,0
668633794,1,1,0,0
668657787,1,1,0,0
668681805,1,1,0,0
668701766,1,1,0,0
668722088,1,1,0,0
668741758,1,1,0,0
668762856,1,1,0,0
668786576,1,1,0,0
668810734,1,1,0,0
668830707,1,1,0,0
668854587,1,1,0,0
668874725,1,1,0,0
668898722,1,1,0,0
668922602,1,1,0,0
668942920,1,1,0,0
668962581,1,1,0,0
668982858,1,1,0,0
669006710,1,1,0,0
669026739,1,1,0,0
669046758,1,1,0,0
669070545,1,1,0,0
669090584,1,1,0,0
669110732,1,1,0,0
669130731,1,1,0,0
669154558,1,1,0,0
669174572,1,1,0,0
669195079,1,1,0,0
669218577,1,1,0,0
669238888,1,1,0,0
669258728,1,1,0,0
669282546,1,1,0,0
669306546,1,1,0,0
669330730,1,1,0,0
669350734,1,1,0,0
669370730,1,1,0,0
669394921,1,1,0,0
669418613,1,1,0,0
669438719,1,1,0,0
669462547,1,1,0,0
669486719,1,1,0,0
669510770,1,1,0,0
669530731,1,1,0,0
669554918,1,1,0,0
669574731,1,1,0,0
669594767,1,1,0,0
669618589,1,1,0,0
669638748,1,1,0,0
669662860,1,1,0,0
669682562,1,1,0,0
669706712,1,1,0,0
669730724,1,1,0,0
669754928,1,1,0,0
669774905,1,1,0,0
669798562,1,1,0,0
669818604,1,1,0,0
669838585,1,1,0,0
669862580,1,1,0,0
669882584,1,1,0,0
669906899,1,1,0,0
669926578,1,1,0,0
669951204,1,1,0,0
669974731,1,1,0,0
669994742,1,1,0,0
670018592,1,1,0,0
670042595,1,1,0,0
670062858,1,1,0,0
670082739,1,1,0,0
670106568,1,1,0,0
670126707,1,1,0,0
670146703,1,1,0,0
670170774,1,1,0,0
670190759,1,1,0,0
670210746,1,1,0,0
670234550,1,1,0,0
670254573,1,1,0,0
670275075,1,1,0,0
670298744,1,1,0,0
670322617,1,1,0,0
670342723,1,1,0,0
670366617,1,1,0,0
670390563,1,1,0,0
670410696,1,1,0,0
670434619,1,1,0,0
670454916,1,1,0,0
670474719,1,1,0,0
670498615,1,1,0,0
670518696,1,1,0,0
670538695,1,1,0,0
670562896,1,1,0,0
670586868,1,1,0,0
670610650,1,1,0,0
670630810,1,1,0,0
670654541,1,1,0,0
670674707,1,1,0,0
670698608,1,1,0,0
670722566,1,1,0,0
670746607,1,1,0,0
670766607,1,1,0,0
670790985,1,1,0,0
670810873,1,1,0,0
670834719,1,1,0,0
670858603,1,1,0,0
670882538,1,1,0,0
670902553,1,1,0,0
670926580,1,1,0,0
670946878,1,1,0,0
670966600,1,1,0,0
670986598,1,1,0,0
671007380,1,1,0,0
671031927,1,1,0,0
671051855,1,1,0,0
671075551,1,1,0,0
671099553,1,1,0,0
671123409,1,1,0,0
671143517,1,1,0,0
671167434,1,1,0,0
671187436,1,1,0,0
671211846,1,1,0,0
671231532,1,1,0,0
671255395,1,1,0,0
671275385,1,1,0,0
671299332,1,1,0,0
671319686,1,1,0,0
671339401,1,1,0,0
671363687,1,1,0,0
671387370,1,1,0,0
671411555,1,1,0,0
671431647,1,1,0,0
671451582,1,1,0,0
671475612,1,1,0,0
671499697,1,1,0,0
671523543,1,1,0,0
671543544,1,1,0,0
671567396,1,1,0,0
671587511,1,1,0,0
671611657,1,1,0,0
671635358,1,1,0,0
671659377,1,1,0,0
671679689,1,1,0,0
671699388,1,1,0,0
671723374,1,1,0,0
671743395,1,1,0,0
671767372,1,1,0,0
671787744,1,1,0,0
671811569,1,1,0,0
671835412,1,1,0,0
671859681,1,1,0,0
671883658,1,1,0,0
671903364,1,1,0,0
671923484,1,1,0,0
671947359,1,1,0,0
671971532,1,1,0,0
671991512,1,1,0,0
672011531,1,1,0,0
672035429,1,1,0,0
672059374,1,1,0,0
672083375,1,1,0,0
672103488,1,1,0,0
672127360,1,1,0,0
672151716,1,1,0,0
672175332,1,1,0,0
672195657,1,1,0,0
672219656,1,1,0,0
672243402,1,1,0,0
672267343,1,1,0,0
672287333,1,1,0,0
672311573,1,1,0,0
672335336,1,1,0,0
672359388,1,1,0,0
672383348,1,1,0,0
672403707,1,1,0,0
672423372,1,1,0,0
672447541,1,1,0,0
672471868,1,1,0,0
672491650,1,1,0,0
672511665,1,1,0,0
672535351,1,1,0,0
672555381,1,1,0,0
672575600,1,1,0,0
672599375,1,1,0,0
672623347,1,1,0,0
672643357,1,1,0,0
672667365,1,1,0,0
672687669,1,1,0,0
672707370,1,1,0,0
672731524,1,1,0,0
672751525,1,1,0,0
672771652,1,1,0,0
672791665,1,1,0,0
672815378,1,1,0,0
672839533,1,1,0,0
672863528,1,1,0,0
672883553,1,1,0,0
672907383,1,1,0,0
672931698,1,1,0,0
672955332,1,1,0,0
672975656,1,1,0,0
672995350,1,1,0,0
673015390,1,1,0,0
673039376,1,1,0,0
673063345,1,1,0,0
673083922,1,1,0,0
673107378,1,1,0,0
673127381,1,1,0,0
673151566,1,1,0,0
673171691,1,1,0,0
673195421,1,1,0,0
673219451,1,1,0,0
673239899,1,1,0,0
673263666,1,1,0,0
673287423,1,1,0,0
673308200,1,1,0,0
673328199,1,1,0,0
673352279,1,1,0,0
673372518,1,1,0,0
673392522,1,1,0,0
673416298,1,1,0,0
673440295,1,1,0,0
673464229,1,1,0,0
673488413,1,1,0,0
673512360,1,1,0,0
673536329,1,1,0,0
673560200,1,1,0,0
673584162,1,1,0,0
673608188,1,1,0,0
673632349,1,1,0,0
673656469,1,1,0,0
673680135,1,1,0,0
673700165,1,1,0,0
673720199,1,1,0,0
673744186,1,1,0,0
673764188,1,1,0,0
673788163,1,1,0,0
673812551,1,1,0,0
673832354,1,1,0,0
673856196,1,1,0,0
673876526,1,1,0,0
673896315,1,1,0,0
673920305,1,1,0,0
673944339,1,1,0,0
673968680,1,1,0,0
673992226,1,1,0,0
674016202,1,1,0,0
674036326,1,1,0,0
674056625,1,1,0,0
674076399,1,1,0,0
674100202,1,1,0,0
674124498,1,1,0,0
674144203,1,1,0,0
674168342,1,1,0,0
674192345,1,1,0,0
674216182,1,1,0,0
674236527,1,1,0,0
674256339,1,1,0,0
674280526,1,1,0,0
674304174,1,1,0,0
674324220,1,1,0,0
674348181,1,1,0,0
674372366,1,1,0,0
674392486,1,1,0,0
674416477,1,1,0,0
674436503,1,1,0,0
674460187,1,1,0,0
674480220,1,1,0,0
674504210,1,1,0,0
674528338,1,1,0,0
674548147,1,1,0,0
674568185,1,1,0,0
674592471,1,1,0,0
674612356,1,1,0,0
674636198,1,1,0,0
674660200,1,1,0,0
674684151,1,1,0,0
674704509,1,1,0,0
674728324,1,1,0,0
674752347,1,1,0,0
674776576,1,1,0,0
674796332,1,1,0,0
674820176,1,1,0,0
674840366,1,1,0,0
674864199,1,1,0,0
674884460,1,1,0,0
674908189,1,1,0,0
674928189,1,1,0,0
674948314,1,1,0,0
674972357,1,1,0,0
674996173,1,1,0,0
675020145,1,1,0,0
675040174,1,1,0,0
675060462,1,1,0,0
675084196,1,1,0,0
675108201,1,1,0,0
675132317,1,1,0,0
675156146,1,1,0,0
675176199,1,1,0,0
675196250,1,1,0,0
675220173,1,1,0,0
675240307,1,1,0,0
675264135,1,1,0,0
675288337,1,1,0,0
675312371,1,1,0,0
675336177,1,1,0,0
675356173,1,1,0,0
675376337,1,1,0,0
675396348,1,1,0,0
675420215,1,1,0,0
675440227,1,1,0,0
675464166,1,1,0,0
675484195,1,1,0,0
675508189,1,1,0,0
675532507,1,1,0,0
675552334,1,1,0,0
675572331,1,1,0,0
675592336,1,1,0,0
675612970,1,1,0,0
675637002,1,1,0,0
675660936,1,1,0,0
675685296,1,1,0,0
675708977,1,1,0,0
675729191,1,1,0,0
675753126,1,1,0,0
675773134,1,1,0,0
675793171,1,1,0,0
675817041,1,1,0,0
675837146,1,1,0,0
675860985,1,1,0,0
675884953,1,1,0,0
675905012,1,1,0,0
675925141,1,1,0,0
675949136,1,1,0,0
675973135,1,1,0,0
675993134,1,1,0,0
676016931,1,1,0,0
676037269,1,1,0,0
676060975,1,1,0,0
676080976,1,1,0,0
676101453,1,1,0,0
676125122,1,1,0,0
676149550,1,1,0,0
676173178,1,1,0,0
676197123,1,1,0,0
676221023,1,1,0,0
676241256,1,1,0,0
676264960,1,1,0,0
676284960,1,1,0,0
676305259,1,1,0,0
676329116,1,1,0,0
676349119,1,1,0,0
676369138,1,1,0,0
676389292,1,1,0,0
676413095,1,1,0,0
676437103,1,1,0,0
676461316,1,1,0,0
676480951,1,1,0,0
676500938,1,1,0,0
676525012,1,1,0,0
676545032,1,1,0,0
676569270,1,1,0,0
676593145,1,1,0,0
676617259,1,1,0,0
676641122,1,1,0,0
676664938,1,1,0,0
676688947,1,1,0,0
676709135,1,1,0,0
676732985,1,1,0,0
676753140,1,1,0,0
676776977,1,1,0,0
676796991,1,1,0,0
676820976,1,1,0,0
676841032,1,1,0,0
676865256,1,1,0,0
676889138,1,1,0,0
676913161,1,1,0,0
676937256,1,1,0,0
676956948,1,1,0,0
676976975,1,1,0,0
677000974,1,1,0,0
677020974,1,1,0,0
677041173,1,1,0,0
677064982,1,1,0,0
677085258,1,1,0,0
677104980,1,1,0,0
677129161,1,1,0,0
677153373,1,1,0,0
677173137,1,1,0,0
677197046,1,1,0,0
677220948,1,1,0,0
677241305,1,1,0,0
677261470,1,1,0,0
677284992,1,1,0,0
677308960,1,1,0,0
677329143,1,1,0,0
677353137,1,1,0,0
677376950,1,1,0,0
677397493,1,1,0,0
677420977,1,1,0,0
677441273,1,1,0,0
677460970,1,1,0,0
677480984,1,1,0,0
677501315,1,1,0,0
677521014,1,1,0,0
677544945,1,1,0,0
677569160,1,1,0,0
677589142,1,1,0,0
677609141,1,1,0,0
677633169,1,1,0,0
677657523,1,1,0,0
677677154,1,1,0,0
677700991,1,1,0,0
677724970,1,1,0,0
677745138,1,1,0,0
677766070,1,1,0,0
677789946,1,1,0,0
677813778,1,1,0,0
677833737,1,1,0,0
677857780,1,1,0,0
677877793,1,1,0,0
677898078,1,1,0,0
677921809,1,1,0,0
677941772,1,1,0,0
677966105,1,1,0,0
677990125,1,1,0,0
678013764,1,1,0,0
678033822,1,1,0,0
678058037,1,1,0,0
678082111,1,1,0,0
678105919,1,1,0,0
678129915,1,1,0,0
678154043,1,1,0,0
678178067,1,1,0,0
678201822,1,1,0,0
678222091,1,1,0,0
678241780,1,1,0,0
678261773,1,1,0,0
678281782,1,1,0,0
678301929,1,1,0,0
678321950,1,1,0,0
678346067,1,1,0,0
678370060,1,1,0,0
678394098,1,1,0,0
678417947,1,1,0,0
678442062,1,1,0,0
678465785,1,1,0,0
678490116,1,1,0,0
678513817,1,1,0,0
678537929,1,1,0,0
678561817,1,1,0,0
678581819,1,1,0,0
678605918,1,1,0,0
678630333,1,1,0,0
678653771,1,1,0,0
678673919,1,1,0,0
678697811,1,1,0,0
678721735,1,1,0,0
678742111,1,1,0,0
678765777,1,1,0,0
678789835,1,1,0,0
678813810,1,1,0,0
678837965,1,1,0,0
678861915,1,1,0,0
678882118,1,1,0,0
678905775,1,1,0,0
678925796,1,1,0,0
678946044,1,1,0,0
678969909,1,1,0,0
678993956,1,1,0,0
679017737,1,1,0,0
679037751,1,1,0,0
679057755,1,1,0,0
679081813,1,1,0,0
679106058,1,1,0,0
679130125,1,1,0,0
679153946,1,1,0,0
679178031,1,1,0,0
679202062,1,1,0,0
679225935,1,1,0,0
679250128,1,1,0,0
679274099,1,1,0,0
679297930,1,1,0,0
679321815,1,1,0,0
679341922,1,1,0,0
679366059,1,1,0,0
679386097,1,1,0,0
679409947,1,1,0,0
679429896,1,1,0,0
679449913,1,1,0,0
679473907,1,1,0,0
679497810,1,1,0,0
679521787,1,1,0,0
679545897,1,1,0,0
679566122,1,1,0,0
679585900,1,1,0,0
679609920,1,1,0,0
679633794,1,1,0,0
679653796,1,1,0,0
679674878,1,1,0,0
679697774,1,1,0,0
679721873,1,1,0,0
679746052,1,1,0,0
679765741,1,1,0,0
679785732,1,1,0,0
679809938,1,1,0,0
679833732,1,1,0,0
679854092,1,1,0,0
679877943,1,1,0,0
679901770,1,1,0,0
679921771,1,1,0,0
679941778,1,1,0,0
679962056,1,1,0,0
679986232,1,1,0,0
680009956,1,1,0,0
680030731,1,1,0,0
680050740,1,1,0,0
680071095,1,1,0,0
680091165,1,1,0,0
680114595,1,1,0,0
680138899,1,1,0,0
680162542,1,1,0,0
680186616,1,1,0,0
680210759,1,1,0,0
680234538,1,1,0,0
680254570,1,1,0,0
680274731,1,1,0,0
680298747,1,1,0,0
680322856,1,1,0,0
680346858,1,1,0,0
680366640,1,1,0,0
680390732,1,1,0,0
680414575,1,1,0,0
680438565,1,1,0,0
680462556,1,1,0,0
680482582,1,1,0,0
680502895,1,1,0,0
680522790,1,1,0,0
680546550,1,1,0,0
680570752,1,1,0,0
680594766,1,1,0,0
680618611,1,1,0,0
680638615,1,1,0,0
680658705,1,1,0,0
680678725,1,1,0,0
680702635,1,1,0,0
680726594,1,1,0,0
680746610,1,1,0,0
680770699,1,1,0,0
680791117,1,1,0,0
680811077,1,1,0,0
680834674,1,1,0,0
680858904,1,1,0,0
680882576,1,1,0,0
680906654,1,1,0,0
680930734,1,1,0,0
680954617,1,1,0,0
680974738,1,1,0,0
680998716,1,1,0,0
681022581,1,1,0,0
681042855,1,1,0,0
681062592,1,1,0,0
681082617,1,1,0,0
681106535,1,1,0,0
681130732,1,1,0,0
681154566,1,1,0,0
681174730,1,1,0,0
681198578,1,1,0,0
681218881,1,1,0,0
681242560,1,1,0,0
681266555,1,1,0,0
681290733,1,1,0,0
681314763,1,1,0,0
681338586,1,1,0,0
681362555,1,1,0,0
681386545,1,1,0,0
681410646,1,1,0,0
681434550,1,1,0,0
681458731,1,1,0,0
681482615,1,1,0,0
681506545,1,1,0,0
681530981,1,1,0,0
681554544,1,1,0,0
681574698,1,1,0,0
681594727,1,1,0,0
681618924,1,1,0,0
681642538,1,1,0,0
681666577,1,1,0,0
681686604,1,1,0,0
681706761,1,1,0,0
681730731,1,1,0,0
681754614,1,1,0,0
681774747,1,1,0,0
681794781,1,1,0,0
681818719,1,1,0,0
681842560,1,1,0,0
681866554,1,1,0,0
681890703,1,1,0,0
681914724,1,1,0,0
681938900,1,1,0,0
681962616,1,1,0,0
681986573,1,1,0,0
682010723,1,1,0,0
682034758,1,1,0,0
682058596,1,1,0,0
682078596,1,1,0,0
682099659,1,1,0,0
682123699,1,1,0,0
682143540,1,1,0,0
682167368,1,1,0,0
682187373,1,1,0,0
682207375,1,1,0,0
682231864,1,1,0,0
682251708,1,1,0,0
682275378,1,1,0,0
682299390,1,1,0,0
682323386,1,1,0,0
682343499,1,1,0,0
682367380,1,1,0,0
682391731,1,1,0,0
682415402,1,1,0,0
682439431,1,1,0,0
682459433,1,1,0,0
682483741,1,1,0,0
682503495,1,1,0,0
682527479,1,1,0,0
682547487,1,1,0,0
682571673,1,1,0,0
682595532,1,1,0,0
682619660,1,1,0,0
682643357,1,1,0,0
682667350,1,1,0,0
682691523,1,1,0,0
682711537,1,1,0,0
682735737,1,1,0,0
682755417,1,1,0,0
682775742,1,1,0,0
682799412,1,1,0,0
682823375,1,1,0,0
682843682,1,1,0,0
682863411,1,1,0,0
682883535,1,1,0,0
682907348,1,1,0,0
682931836,1,1,0,0
682951921,1,1,0,0
682975522,1,1,0,0
682995531,1,1,0,0
683019397,1,1,0,0
683043405,1,1,0,0
683063374,1,1,0,0
683083337,1,1,0,0
683107356,1,1,0,0
683131913,1,1,0,0
683155507,1,1,0,0
683175521,1,1,0,0
683199528,1,1,0,0
683223338,1,1,0,0
683247389,1,1,0,0
683267406,1,1,0,0
683287388,1,1,0,0
683311869,1,1,0,0
683335387,1,1,0,0
683355393,1,1,0,0
683375521,1,1,0,0
683399737,1,1,0,0
683423384,1,1,0,0
683447569,1,1,0,0
683471545,1,1,0,0
683492122,1,1,0,0
683511653,1,1,0,0
683535557,1,1,0,0
683555691,1,1,0,0
683575579,1,1,0,0
683595550,1,1,0,0
683619386,1,1,0,0
683639523,1,1,0,0
683663543,1,1,0,0
683687386,1,1,0,0
683707682,1,1,0,0
683731552,1,1,0,0
683751560,1,1,0,0
683775524,1,1,0,0
683799442,1,1,0,0
683819396,1,1,0,0
683843379,1,1,0,0
683867698,1,1,0,0
683891633,1,1,0,0
683911587,1,1,0,0
683931678,1,1,0,0
683955376,1,1,0,0
683975538,1,1,0,0
683999376,1,1,0,0
684019508,1,1,0,0
684039507,1,1,0,0
684063362,1,1,0,0
684083501,1,1,0,0
684103658,1,1,0,0
684123416,1,1,0,0
684143560,1,1,0,0
684167528,1,1,0,0
684187490,1,1,0,0
684207417,1,1,0,0
684231959,1,1,0,0
684255400,1,1,0,0
684275550,1,1,0,0
684296263,1,1,0,0
684320173,1,1,0,0
684340178,1,1,0,0
684360193,1,1,0,0
684384466,1,1,0,0
684404212,1,1,0,0
684424498,1,1,0,0
684444230,1,1,0,0
684468244,1,1,0,0
684492423,1,1,0,0
684512367,1,1,0,0
684536185,1,1,0,0
684556213,1,1,0,0
684576392,1,1,0,0
684600197,1,1,0,0
684624171,1,1,0,0
684644507,1,1,0,0
684668212,1,1,0,0
684692366,1,1,0,0
684712507,1,1,0,0
684732389,1,1,0,0
684752338,1,1,0,0
684776184,1,1,0,0
684796335,1,1,0,0
684820459,1,1,0,0
684840135,1,1,0,0
684864157,1,1,0,0
684884172,1,1,0,0
684908367,1,1,0,0
684932357,1,1,0,0
684956529,1,1,0,0
684976351,1,1,0,0
685000502,1,1,0,0
685024175,1,1,0,0
685044202,1,1,0,0
685064184,1,1,0,0
685084221,1,1,0,0
685108482,1,1,0,0
685132338,1,1,0,0
685156139,1,1,0,0
685176326,1,1,0,0
685200164,1,1,0,0
685220170,1,1,0,0
685240184,1,1,0,0
685260297,1,1,0,0
685284275,1,1,0,0
685308225,1,1,0,0
685328278,1,1,0,0
685352376,1,1,0,0
685376295,1,1,0,0
685396620,1,1,0,0
685420222,1,1,0,0
685440237,1,1,0,0
685464184,1,1,0,0
685488190,1,1,0,0
685508219,1,1,0,0
685532279,1,1,0,0
685552276,1,1,0,0
685576525,1,1,0,0
685600177,1,1,0,0
685620155,1,1,0,0
685644213,1,1,0,0
685668187,1,1,0,0
685692330,1,1,0,0
685716235,1,1,0,0
685736465,1,1,0,0
685756474,1,1,0,0
685780142,1,1,0,0
685800138,1,1,0,0
685824141,1,1,0,0
685844346,1,1,0,0
685868206,1,1,0,0
685892541,1,1,0,0
685912209,1,1,0,0
685932331,1,1,0,0
685956174,1,1,0,0
685976205,1,1,0,0
685996526,1,1,0,0
686020214,1,1,0,0
686040223,1,1,0,0
686064135,1,1,0,0
686088221,1,1,0,0
686112359,1,1,0,0
686132363,1,1,0,0
686153151,1,1,0,0
686176207,1,1,0,0
686196319,1,1,0,0
686220203,1,1,0,0
686244137,1,1,0,0
686264322,1,1,0,0
686288339,1,1,0,0
686312151,1,1,0,0
686332561,1,1,0,0
686352326,1,1,0,0
686376310,1,1,0,0
686396351,1,1,0,0
686420326,1,1,0,0
686444373,1,1,0,0
686468189,1,1,0,0
686488319,1,1,0,0
686512741,1,1,0,0
686536185,1,1,0,0
686560156,1,1,0,0
686584458,1,1,0,0
686604332,1,1,0,0
686624195,1,1,0,0
686644374,1,1,0,0
686668952,1,1,0,0
686693395,1,1,0,0
686716983,1,1,0,0
686741096,1,1,0,0
686761098,1,1,0,0
686784932,1,1,0,0
686804947,1,1,0,0
686829259,1,1,0,0
686853122,1,1,0,0
686877103,1,1,0,0
686900982,1,1,0,0
686924981,1,1,0,0
686945289,1,1,0,0
686968995,1,1,0,0
686989100,1,1,0,0
687009258,1,1,0,0
687033268,1,1,0,0
687057164,1,1,0,0
687081156,1,1,0,0
687104938,1,1,0,0
687129141,1,1,0,0
687153144,1,1,0,0
687177311,1,1,0,0
687200956,1,1,0,0
687220955,1,1,0,0
687240946,1,1,0,0
687264971,1,1,0,0
687284976,1,1,0,0
687305315,1,1,0,0
687325035,1,1,0,0
687345245,1,1,0,0
687369144,1,1,0,0
687389141,1,1,0,0
687413457,1,1,0,0
687436951,1,1,0,0
687461111,1,1,0,0
687485261,1,1,0,0
687509169,1,1,0,0
687533213,1,1,0,0
687557285,1,1,0,0
687576978,1,1,0,0
687601108,1,1,0,0
687624957,1,1,0,0
687645142,1,1,0,0
687669137,1,1,0,0
687689151,1,1,0,0
687712962,1,1,0,0
687733126,1,1,0,0
687753134,1,1,0,0
687777130,1,1,0,0
687801172,1,1,0,0
687825151,1,1,0,0
687849289,1,1,0,0
687873257,1,1,0,0
687897014,1,1,0,0
687917586,1,1,0,0
687937029,1,1,0,0
687957029,1,1,0,0
687977045,1,1,0,0
687997159,1,1,0,0
688021276,1,1,0,0
688041168,1,1,0,0
688065011,1,1,0,0
688085159,1,1,0,0
688109130,1,1,0,0
688133296,1,1,0,0
688156937,1,1,0,0
688177302,1,1,0,0
688201014,1,1,0,0
688224986,1,1,0,0
688244982,1,1,0,0
688269130,1,1,0,0
688293017,1,1,0,0
688313319,1,1,0,0
688333522,1,1,0,0
688353107,1,1,0,0
